102	10002	100	10003	100	10004	100	10005	100	10006	100	10007	100
#walk left
103	10019	100	10020	100	10021	100	10022	100	10023	100
#jump right
104	10008	500
#Jump left
105	10024	100
#colision right
106	10010	100	10011	100	10012	100	10013	100	10014	100	10015	100	10016	100
#colision left
107	10026	100	10027	100	10028	100	10029	100	10030	100	10031	100	10032	100
#die
108	10101	100	10102	100	10103	100

#star
#small-star
200	20000	100	20001	100
#big-star
201	20002	100	20003	100	20004	100	20005	100

#======back-enemy
#walk right
300	30000	100	30001	100	30002	100
#walk left
301	30003	100	30004	100	30005	100
#jump right
302	30020	100
#jump left
303	30021	100
#fly 	right
304	30006	100	30007	100	30008	100	30009	100	30010	100
#fly left
305	30011	100	30012	100	30013	100	30014	100	30015	100
#die
306	30022	100
#====black-eneny-electric

#brick
400	40000	100
401	40001	100
402	40002	100
403	40003	100
404	40004	100
405	40005	100
406	40006	100
407	40007	100
408	40008	100

#moving-brick
#410	40010	100
411	40011	100

#====black-eneny-electric
#walk left
500	50004	100	50005	100	50006	100
#sit left
501	50007	100
#walk right
502	50000	100	50001	100	50002	100
#sit right
503	50003	100
#Medicine
#pink
600	60000	100
#orange
601	60001	100
#bomb-pink
602	60002	100
#bomb-black
603	60003	100
#======Slide=======
#slide-right
610	60100	50	60101	50	60102	50	60103	50
#slide-left
611	60104	50	60105	50	60106	50	60107	50

#flower
700	70000	100

#bomb
#lăn
701	70100	100	70101	100

#cá đỏ
#walk left
702	70200	100	70201	100	70202	100
#walk right
703	70203	100	70204	100	70205	100

#cá đen
#walk left
704	70300	100	70301	100	70302	100
#walk right
705	70303	100	70304	100	70305	100

#cá vàng
#walk left
706	70400	100	70401	100	70402	100
#walk right
707	70403	100	70404	100	70405	100

#====Banh-xe-lon
#banh-xe-quay-1
800	80000	100	80004	100	80008	100	80012	100
#banh-xe-quay-2
801	80001	100	80005	100	80009	100	80013	100
#banh-xe-quay-3
802	80002	100	80006	100	80010	100	80014	100
#banh-xe-quay-4
803	80003	100	80007	100	80011	100	80015	100
#====Banh-xe-nho
804	80016	100	80017	100	80018	100	80019	100

#===Tia-set
810	80100	100	80101	100	80102	100	80103	100
811	80104	100

#===Thac-do
#Thac-do-1
820	80200	100	80201	100	80202	100	80203	100
#Thac-do-2
821	80204	100	80205	100	80206	100	80207	100
#Thac-do-3
822	80208	100	80209	100	80210	100	80211	100
#Thac-do-4
823	80212	100	80213	100	80214	100	80215	100

#bomb-no
865	80605	200	80606	200	80607	200	80608	200	80609	200

#====Cua-dong-mo
#close
830	80300	100
#open
831	80310	100
#====Chan-thac
#Chan-thac-1
840	80400	100	80401	100	80402	100	80403	100
841	80404	100	80405	100	80406	100	80407	100
842	80408	100	80409	100	80410	100	80411	100
843	80412	100	80413	100	80414	100	80415	100

#=====pink Worm
#walk left
850	80502	100	80503	100
#walk right
851	80500	100	80501	100

#=====more-enemy
#bomb
860	80600	100	80601	100	80602	100	80603	100
861	80600	30	80601	30	80602	30	80603	30	80600	30	80601	30	80602	30	80603	30	80604	100
#gun
#gun-green
862	80610	100
#gun-red
863	80611	100

#=======cai long
#slide-right
870	80700	100	80701	100	80702	100	80703	100
#closing
871	80700	100
#opening
872	80700	100	80704	100	80705	100
#====HUB
873	80710	100
#====BOSS
#Boss-attack
880	80800	100	80801	100	80802	100
#Boss-walk-right
881	80810	100	80811	100	80812	100	80813	100
#Boss-be-attack
882	80820	100	80821	100	80822	100
#Boss-râu
883	80830	100	80831	100	80832	100	80833	100

#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# GimMick
#idle (l,r), walk (l,r), jump (l,r), colision (l,r)
1	101	100	103	102	104	105	106	107

#black enemy
#walk (r,l), jump(r,l), fly(r,l), die
3	300	301	302	303	304	305	306

#brick
4	400
401	401
402	402
403	403
404	404
405	405
406	406
407	407
408	408

#=======PHUC=============
#medicine
#pink medicine
60	600
#orange medicine
61	601
#pink-bomb medicine
62	602
#black-bomb medicine
63	603

#Slide
#slide-right
64	610
#slide-left
65	611

#flower
70	700

#moving-brick
#40	410
411	411

#gimmick ani die
80	108
#star
90	200	201	865

[OBJECTS]
1	16	32	4
1	32	32	4
1	48	32	4
1	64	32	4
1	80	32	4
1	96	32	4
1	112	32	4
1	128	32	4
1	144	32	4
1	160	32	4
1	176	32	4
1	192	32	4
1	208	48	4
1	224	48	4
1	240	32	4
1	256	32	4
1	272	32	4
1	288	64	4
1	304	64	4
1	320	64	4
1	336	64	4
1	352	64	4
1	368	64	4
1	288	48	4
1	368	48	4
1	384	32	4
1	400	16	4
1	416	16	4
1	432	16	4
1	448	16	4
1	464	32	4
1	256	112	4
1	304	112	4
1	352	112	4
1	400	112	4
1	416	80	4
1	510	48	4
1	526	48	4
1	576	32	4
1	592	32	4
1	638	48	4
1	654	48	4
1	704	32	4

1	784	32	4
1	864	64	4
1	880	96	4
1	880	80	4
1	896	96	4
1	896	80	4
1	896	64	4
1	896	48	4
1	912	32	4
1	928	32	4
1	944	32	4
1	960	32	4
1	976	32	4
1	944	80	4
1	960	80	4
1	976	80	4
1	992	80	4
1	944	70	4
1	960	70	4
1	976	70	4
1	992	70	4
1	1010	48	4
1	1010	32	4
1	1010	16	4
1	1008	384	4
1	1008	368	4
1	1008	352	4
1	1008	336	4
1	1008	320	4
1	1008	304	4
1	1008	288	4
1	1008	272	4
1	1008	256	4
1	1008	240	4
1	1008	224	4
1	1008	208	4
1	1008	192	4
1	1008	176	4
1	1008	160	4
1	1008	144	4
1	1008	128	4
1	1008	112	4
1	1008	96	4
1	992	144	4
1	944	208	4
1	960	208	4
1	896	240	4
1	832	240	4
1	768	240	4
1	688	240	4
1	704	240	4
1	608	240	4
1	560	288	4
1	0	384	4
1	0	368	4
1	0	352	4
1	0	336	4
1	0	320	4
1	0	304	4
1	0	288	4
1	0	272	4
1	0	256	4
1	0	240	4
1	0	224	4
1	0	208	4
1	0	192	4
1	0	176	4
1	0	160	4
1	0	144	4
1	0	128	4
1	0	112	4
1	0	96	4
1	0	80	4
1	0	64	4
1	0	48	4
1	16	384	4
1	32	384	4
1	48	384	4
1	64	384	4
1	80	384	4
1	96	384	4
1	112	384	4
1	128	384	4
1	144	384	4
1	160	384	4
1	16	240	4
1	32	240	4
1	112	240	4
1	128	240	4
1	144	240	4
1	160	240	4
1	48	256	4
1	48	272	4
1	64	272	4
1	80	272	4
1	96	272	4
1	96	256	4
1	16	224	4
1	32	224	4
1	48	224	4
1	64	224	4
1	80	224	4
1	96	224	4
1	112	224	4
1	128	224	4
1	144	224	4
1	160	224	4
1	0	32	4

#incline

22	480	33	4	1	2
22	482	34	4	1	2
22	484	35	4	1	2
22	486	36	4	1	2
22	488	37	4	1	2
22	490	38	4	1	2
22	492	39	4	1	2
22	494	40	4	1	2
22	496	41	4	1	2
22	498	42	4	1	2
22	500	43	4	1	2
22	502	44	4	1	2
22	504	45	4	1	2
22	506	46	4	1	2
22	508	47	4	1	2
22	510	48	4	1	2

22	544	48	4	-1	2
22	546	47	4	-1	2
22	548	46	4	-1	2
22	550	45	4	-1	2
22	552	44	4	-1	2
22	554	43	4	-1	2
22	556	42	4	-1	2
22	558	41	4	-1	2
22	560	40	4	-1	2
22	562	39	4	-1	2
22	564	38	4	-1	2
22	566	37	4	-1	2
22	568	36	4	-1	2
22	570	35	4	-1	2
22	572	34	4	-1	2
22	574	33	4	-1	2
#5	576	32	4	-1	2

#5	606	32	4	1	2
22	608	33	4	1	2
22	610	34	4	1	2
22	612	35	4	1	2
22	614	36	4	1	2
22	616	37	4	1	2
22	618	38	4	1	2
22	620	39	4	1	2
22	622	40	4	1	2
22	624	41	4	1	2
22	626	42	4	1	2
22	628	43	4	1	2
22	630	44	4	1	2
22	632	45	4	1	2
22	634	46	4	1	2
22	636	47	4	1	2
22	638	48	4	1	2

22	672	48	4	-1	2
22	674	47	4	-1	2
22	676	46	4	-1	2
22	678	45	4	-1	2
22	680	44	4	-1	2
22	682	43	4	-1	2
22	684	42	4	-1	2
22	686	41	4	-1	2
22	688	40	4	-1	2
22	690	39	4	-1	2
22	692	38	4	-1	2
22	694	37	4	-1	2
22	696	36	4	-1	2
22	698	35	4	-1	2
22	700	34	4	-1	2
22	702	33	4	-1	2
#5	704	32	4	-1	2

#5	798	32	4	1	2
22	800	33	4	1	2
22	802	34	4	1	2
22	804	35	4	1	2
22	806	36	4	1	2
22	808	37	4	1	2
22	810	38	4	1	2
22	812	39	4	1	2
22	814	40	4	1	2
22	816	41	4	1	2
22	818	42	4	1	2
22	820	43	4	1	2
22	822	44	4	1	2
22	824	45	4	1	2
22	826	46	4	1	2
22	828	47	4	1	2
22	830	48	4	1	2
22	832	49	4	1	2
22	834	50	4	1	2
22	836	51	4	1	2
22	838	52	4	1	2
22	840	53	4	1	2
22	842	54	4	1	2
22	844	55	4	1	2
22	846	56	4	1	2
22	848	57	4	1	2
22	850	58	4	1	2
22	852	59	4	1	2
22	854	60	4	1	2
22	856	61	4	1	2
22	858	62	4	1	2
22	860	63	4	1	2
22	862	64	4	1	2


#slide-1
51	272	112	64
51	288	112	64
#slide-2
52	368	112	65
52	384	112	65
#slide-3
52	400	32	65
52	416	32	65
52	432	32	65
52	448	32	65
#slide-4
52	720	32	65
52	736	32	65
52	752	32	65
52	768	32	65




#medicine-orange
#13	417	96	61
#medicine-pink
12	-30	20	60

#flower
16	70	315	70

#Black-enemy
4	416	48	3
4	520	64	3
4	580	48	3
4	594	48	3
4	640	64	3
4	656	64	3

# Moving brick						
# id	x	y	ani	min	max	type
17	192	256	411	192	256	1
17	368	304	411	368	432	1
17	488	256	411	256	304	0
17	312	256	411	256	304	0
#star
21	150	200	90

#Portal
50	992	16	4	1008	0	2	480	384

=======
#gimmick-die
13	417	96	61

# Gimmick
#0	70	200	1
#0	916	64	1
0	95	315	1

# Test flower
#12	70	60	60
#14	95	60	62
#13	120	60	61
#15	145	60	63
#16	170	60	70








