841	80404	100	80405	100	80406	100	80407	100
842	80408	100	80409	100	80410	100	80411	100
843	80412	100	80413	100	80414	100	80415	100

#bomb-no
865	80605	200	80606	200	80607	200	80608	200	80609	200

#====HUB
873	80710	100


#Gach cuoi map
1001	1001	100
1002	1002	100
1003	1003	100


#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# GimMick
#idle (l,r), walk (l,r), jump (l,r), colision (l,r)
1	101	100	103	102	104	105	106	107

#black electric enemy
#walk(l,r), sit(l,r)
6	500	502	501	503

#=====BOSS
#walk-right,attack, be attack, die
5	881	880	882	883
#=====Boss-râu
55	883

#black enemy
#walk (r,l), jump(r,l), fly(r,l), die
3	300	301	302	303	304	305	306

#brick
4	400
401	401
402	402
403	403
404	404
405	405
406	406
407	407
408	408

#===Thac-do
#Thac-do-1
17	820
#Thac-do-2
18	821
#Thac-do-3
19	822
#Thac-do-4
20	823

#===Chan-thac
#Chan-thac-1
21	840
#Chan-thac-2
22	841
#Chan-thac-3
23	842
#Chan-thac-4
24	843

#Gach cuoi map
1001	1001
1002	1002
1003	1003


#medicine
#pink medicine
60	600
#orange medicine
61	601
#pink-bomb medicine
62	602
#black-bomb medicine
63	603


#die
80	108

#window
83	830	831

#star
90	200	201	865

[OBJECTS]
#block


1	0	176	4
1	0	160	4
1	0	144	4
1	0	128	4
1	0	112	4
1	0	96	4
1	0	80	4
1	0	64	4
1	0	48	4
1	0	32	4
1	0	16	4
1	16	192	4
1	32	192	4
1	48	192	4
1	64	192	4
1	80	192	4
1	96	192	4
1	112	192	4
1	128	192	4
1	144	192	4
1	160	192	4
1	176	192	4
1	192	192	4
1	208	192	4
1	224	192	4
1	240	192	4
1	256	192	4
1	240	176	4
1	240	160	4
1	240	144	4
1	240	128	4
1	240	112	4
1	240	96	4
1	240	80	4
1	256	176	4
1	256	160	4
1	256	144	4
1	256	128	4
1	256	112	4
1	256	96	4
1	256	80	4
1	48	64	4
1	64	64	4
1	80	64	4
1	96	64	4
1	48	48	4
1	48	32	4
1	48	16	4
1	96	48	4
1	96	32	4
1	96	16	4
1	144	32	4
1	160	32	4
1	176	32	4
1	192	32	4
1	208	32	4
1	224	32	4
1	240	32	4
1	256	32	4
1	272	32	4
1	144	16	4
1	160	16	4
1	176	16	4
1	192	16	4
1	208	16	4
1	224	16	4
1	240	16	4
1	256	16	4
1	272	16	4
1	320	32	4
1	336	32	4
1	320	16	4
1	336	16	4
1	384	32	4
1	400	32	4
1	384	16	4
1	400	16	4
1	448	48	4
1	496	48	4
1	544	48	4
1	592	48	4
1	640	32	4
1	656	32	4
1	672	32	4
1	688	32	4
1	704	32	4
1	720	32	4
1	736	32	4
1	752	32	4
1	768	32	4
1	784	32	4
1	800	32	4
1	816	32	4
1	832	32	4
1	848	32	4
1	864	32	4
1	880	32	4
1	896	32	4
1	912	32	4
1	928	32	4
1	944	32	4
1	960	32	4
1	976	32	4
1	640	32	4

1	944	68	4
1	960	68	4
1	976	68	4

1	976	80	4
1	976	96	4
1	976	112	4
1	976	128	4

1	992	80	4
1	992	96	4
1	992	112	4
1	992	128	4

1	1008	112	4
1	1008	128	4
1	1008	144	4
1	1008	160	4
1	1008	176	4
1	1008	192	4
1	1010	0	4
1	1010	16	4
1	1010	32	4
1	1010	48	4
1	1010	64	4

#Thac-nuoc
49	16	176	17
49	32	176	18
49	16	160	19
49	32	160	20
49	48	176	17
49	64	176	18
49	48	160	19
49	64	160	20
49	80	176	17
49	96	176	18
49	80	160	19
49	96	160	20
49	112	176	17
49	128	176	18
49	112	160	19
49	128	160	20
49	144	176	17
49	160	176	18
49	144	160	19
49	160	160	20
49	176	176	17
49	192	176	18
49	176	160	19
49	192	160	20
49	208	176	17
49	224	176	18
49	208	160	19
49	224	160	20

49	16	144	17
49	32	144	18
49	16	128	19
49	32	128	20
49	48	144	17
49	64	144	18
49	48	128	19
49	64	128	20
49	80	144	17
49	96	144	18
49	80	128	19
49	96	128	20
49	112	144	17
49	128	144	18
49	112	128	19
49	128	128	20
49	144	144	17
49	160	144	18
49	144	128	19
49	160	128	20
49	176	144	17
49	192	144	18
49	176	128	19
49	192	128	20
49	208	144	17
49	224	144	18
49	208	128	19
49	224	128	20

49	16	112	17
49	32	112	18
49	16	96	19
49	32	96	20
49	48	112	17
49	64	112	18
49	48	96	19
49	64	96	20
49	80	112	17
49	96	112	18
49	80	96	19
49	96	96	20
49	112	112	17
49	128	112	18
49	112	96	19
49	128	96	20
49	144	112	17
49	160	112	18
49	144	96	19
49	160	96	20
49	176	112	17
49	192	112	18
49	176	96	19
49	192	96	20
49	208	112	17
49	224	112	18
49	208	96	19
49	224	96	20

49	16	80	17
49	32	80	18
49	16	64	19
49	32	64	20
49	48	80	17
49	64	80	18
49	48	64	19
49	64	64	20
49	80	80	17
49	96	80	18
49	80	64	19
49	96	64	20
49	112	80	17
49	128	80	18
49	112	64	19
49	128	64	20
49	144	80	17
49	160	80	18
49	144	64	19
49	160	64	20
49	176	80	17
49	192	80	18
49	176	64	19
49	192	64	20
49	208	80	17
49	224	80	18
49	208	64	19
49	224	64	20

49	16	48	17
49	32	48	18
49	16	32	19
49	32	32	20
49	112	48	17
49	128	48	18
49	112	32	19
49	128	32	20
49	144	48	17
49	160	48	18
49	176	48	17
49	192	48	18
49	208	48	17
49	224	48	18

49	240	64	19
49	256	64	20
49	240	48	17
49	256	48	18

#Thac-nuoc-2
49	272	192	19
49	288	192	20
49	272	176	17
49	288	176	18
49	304	192	19
49	320	192	20
49	304	176	17
49	320	176	18
49	336	192	19
49	352	192	20
49	336	176	17
49	352	176	18
49	368	192	19
49	384	192	20
49	368	176	17
49	384	176	18
49	400	192	19
49	416	192	20
49	400	176	17
49	416	176	18
49	432	192	19
49	448	192	20
49	432	176	17
49	448	176	18
49	464	192	19
49	480	192	20
49	464	176	17
49	480	176	18
49	496	192	19
49	512	192	20
49	496	176	17
49	512	176	18
49	528	192	19
49	544	192	20
49	528	176	17
49	544	176	18
49	560	192	19
49	576	192	20
49	560	176	17
49	576	176	18
49	592	192	19
49	608	192	20
49	592	176	17
49	608	176	18
49	624	192	19
49	640	192	20
49	624	176	17
49	640	176	18
49	656	192	19
49	672	192	20
49	656	176	17
49	672	176	18
49	688	192	19
49	704	192	20
49	688	176	17
49	704	176	18
49	720	192	19
49	736	192	20
49	720	176	17
49	736	176	18
49	752	192	19
49	752	176	17

49	272	160	19
49	288	160	20
49	272	144	17
49	288	144	18
49	304	160	19
49	320	160	20
49	304	144	17
49	320	144	18
49	336	160	19
49	352	160	20
49	336	144	17
49	352	144	18
49	368	160	19
49	384	160	20
49	368	144	17
49	384	144	18
49	400	160	19
49	416	160	20
49	400	144	17
49	416	144	18
49	432	160	19
49	448	160	20
49	432	144	17
49	448	144	18
49	464	160	19
49	480	160	20
49	464	144	17
49	480	144	18
49	496	160	19
49	512	160	20
49	496	144	17
49	512	144	18
49	528	160	19
49	544	160	20
49	528	144	17
49	544	144	18
49	560	160	19
49	576	160	20
49	560	144	17
49	576	144	18
49	592	160	19
49	608	160	20
49	592	144	17
49	608	144	18
49	624	160	19
49	640	160	20
49	624	144	17
49	640	144	18
49	656	160	19
49	672	160	20
49	656	144	17
49	672	144	18
49	688	160	19
49	704	160	20
49	688	144	17
49	704	144	18
49	720	160	19
49	736	160	20
49	720	144	17
49	736	144	18
49	752	160	19
49	752	144	17

49	272	128	19
49	288	128	20
49	272	112	17
49	288	112	18
49	304	128	19
49	320	128	20
49	304	112	17
49	320	112	18
49	336	128	19
49	352	128	20
49	336	112	17
49	352	112	18
49	368	128	19
49	384	128	20
49	368	112	17
49	384	112	18
49	400	128	19
49	416	128	20
49	400	112	17
49	416	112	18
49	432	128	19
49	448	128	20
49	432	112	17
49	448	112	18
49	464	128	19
49	480	128	20
49	464	112	17
49	480	112	18
49	496	128	19
49	512	128	20
49	496	112	17
49	512	112	18
49	528	128	19
49	544	128	20
49	528	112	17
49	544	112	18
49	560	128	19
49	576	128	20
49	560	112	17
49	576	112	18
49	592	128	19
49	608	128	20
49	592	112	17
49	608	112	18
49	624	128	19
49	640	128	20
49	624	112	17
49	640	112	18
49	656	128	19
49	672	128	20
49	656	112	17
49	688	128	19
49	704	128	20
49	720	128	19
49	736	128	20
49	720	112	17
49	736	112	18
49	752	128	19
49	752	112	17

49	272	96	19
49	288	96	20
49	272	80	17
49	288	80	18
49	304	96	19
49	320	96	20
49	304	80	17
49	320	80	18
49	336	96	19
49	352	96	20
49	336	80	17
49	352	80	18
49	368	96	19
49	384	96	20
49	368	80	17
49	384	80	18
49	400	96	19
49	416	96	20
49	400	80	17
49	416	80	18
49	432	96	19
49	448	96	20
49	432	80	17
49	448	80	18
49	464	96	19
49	480	96	20
49	464	80	17
49	480	80	18
49	496	96	19
49	512	96	20
49	496	80	17
49	512	80	18
49	528	96	19
49	544	96	20
49	528	80	17
49	544	80	18
49	560	96	19
49	576	96	20
49	560	80	17
49	576	80	18
49	592	96	19
49	608	96	20
49	592	80	17
49	608	80	18
49	624	96	19
49	640	96	20
49	624	80	17
49	640	80	18
49	656	96	19
49	656	80	17
49	720	96	19
49	736	96	20
49	752	96	19

49	272	64	19
49	288	64	20
49	272	48	17
49	288	48	18
49	304	64	19
49	320	64	20
49	304	48	17
49	320	48	18
49	336	64	19
49	352	64	20
49	336	48	17
49	352	48	18
49	368	64	19
49	384	64	20
49	368	48	17
49	384	48	18
49	400	64	19
49	416	64	20
49	400	48	17
49	416	48	18

49	272	64	19
49	288	64	20
49	272	48	17
49	288	48	18
49	304	64	19
49	320	64	20
49	304	48	17
49	320	48	18
49	336	64	19
49	352	64	20
49	336	48	17
49	352	48	18
49	368	64	19
49	384	64	20
49	368	48	17
49	384	48	18
49	400	64	19
49	416	64	20
49	400	48	17
49	416	48	18
49	432	64	19
49	448	64	20
49	432	48	17
49	464	64	19
49	480	64	20
49	464	48	17
49	480	48	18
49	496	64	19
49	512	64	20
49	512	48	18
49	528	64	19
49	544	64	20
49	528	48	17
49	560	64	19
49	576	64	20
49	560	48	17
49	576	48	18
49	592	64	19
49	608	64	20
49	608	48	18
49	624	64	19
49	640	64	20
49	624	48	17
49	640	48	18
49	656	64	19
49	656	48	17

49	288	32	20
49	304	32	19
49	352	32	20
49	368	32	19
49	416	32	20
49	432	32	19
49	448	32	20
49	464	32	19
49	480	32	20
49	496	32	19
49	512	32	20
49	528	32	19
49	544	32	20
49	560	32	19
49	576	32	20
49	592	32	19
49	608	32	20
49	624	32	19

#Thac-nuoc-3
49	816	192	19
49	832	192	20
49	816	176	17
49	832	176	18
49	848	192	19
49	848	176	17
49	816	160	19
49	832	160	20
49	816	144	17
49	832	144	18
49	848	160	19
49	848	144	17
49	816	128	19
49	832	128	20
49	848	128	19

#Thac-nuoc-4
49	912	192	19
49	928	192	20
49	912	176	17
49	928	176	18
49	944	192	19
49	960	192	20
49	944	176	17
49	960	176	18
49	976	192	19
49	992	192	20
49	976	176	17
49	992	176	18
49	912	160	19
49	928	160	20
49	912	144	17
49	928	144	18
49	944	160	19
49	960	160	20
49	944	144	17
49	960	144	18
49	976	160	19
49	992	160	20
49	976	144	17
49	992	144	18
49	912	128	19
49	928	128	20
49	912	112	17
49	928	112	18
49	944	128	19
49	960	128	20
49	944	112	17
49	960	112	18
49	912	96	19
49	928	96	20
49	944	96	19
49	960	96	20


#Chan-Thac
49	16	16	23
49	32	16	24

49	112	16	23
49	128	16	24

49	288	16	24
49	304	16	23
49	352	16	24
49	368	16	23
49	416	16	24
49	432	16	23
49	448	16	24
49	464	16	23
49	480	16	24
49	496	16	23
49	512	16	24
49	528	16	23
49	544	16	24
49	560	16	23
49	576	16	24
49	592	16	23
49	608	16	24
49	624	16	23

49	48	64	1001
49	64	64	1002
49	80	64	1002
49	96	64	1003

#black-bomb-medicine
15	984	144	63
#window
8	768	128	83
8	864	128	83

#star
21	150	200	90

#Boss
5	80	150	5

## quái điện
3	150	150	6
3	150	150	6

# Black Enemy
#4	-186	72	3
#4	-186	72	3
#4	-186	72	3
#4	-186	72	3
#4	-186	72	3
#4	-186	72	3

# Portal						
50	992	1	4	1008	0	2	1504	528

# Gimmick
0	944	192	1
#0	170	94	1
# Black Enemy
#4	944	0	3
